,County,Deaths,MME,State,Year,County Code,Population
1431,UPSON,0,7054.6980629500695,GA,2006,13293,27297
1432,UPSON,0,8107.533780487591,GA,2007,13293,27191
1433,UPSON,0,9128.30029976264,GA,2008,13293,27085
1434,UPSON,0,9510.00274953764,GA,2009,13293,26980
1435,UPSON,0,12136.759778400194,GA,2010,13293,27056
1436,UPSON,0,12706.276269075237,GA,2011,13293,26922
1437,UPSON,0,13164.23211431272,GA,2012,13293,26566
1438,WALKER,0,16033.424397500294,GA,2006,13295,68408
1439,WALKER,10,18488.20723900032,GA,2007,13295,68452
1440,WALKER,0,20602.776720000365,GA,2008,13295,68497
1441,WALKER,11,25122.87786000033,GA,2009,13295,68542
1442,WALKER,0,26162.994195000185,GA,2010,13295,68883
1443,WALKER,10,30050.449357500194,GA,2011,13295,68808
1444,WALKER,12,32330.346090225084,GA,2012,13295,68466
1445,WALTON,0,21429.86916372558,GA,2006,13297,78355
1446,WALTON,0,24826.740699225695,GA,2007,13297,79535
1447,WALTON,0,31103.256277363467,GA,2008,13297,80716
1448,WALTON,0,35107.906684313304,GA,2009,13297,81896
1449,WALTON,0,40608.1260565883,GA,2010,13297,83940
1450,WALTON,0,51893.525445450985,GA,2011,13297,84588
1451,WALTON,15,46574.21780021352,GA,2012,13297,84969
1452,WARE,0,18239.976692087886,GA,2006,13299,36469
1453,WARE,0,21528.2284305006,GA,2007,13299,36386
1454,WARE,0,20349.9540848628,GA,2008,13299,36303
1455,WARE,10,23720.10610158772,GA,2009,13299,36220
1456,WARE,0,35402.0799900002,GA,2010,13299,36317
1457,WARE,0,33081.90502226267,GA,2011,13299,36279
1458,WARE,0,30516.857963175342,GA,2012,13299,35900
1459,WARREN,0,232.86193499999987,GA,2006,13301,5982
1460,WARREN,0,444.4687874999996,GA,2007,13301,5918
1461,WARREN,0,538.4732624999991,GA,2008,13301,5854
1462,WARREN,0,581.0717999999995,GA,2009,13301,5791
1463,WARREN,0,1082.4313875000025,GA,2010,13301,5782
1464,WARREN,0,1085.7679875000038,GA,2011,13301,5677
1465,WARREN,0,1051.1075250000026,GA,2012,13301,5546
1466,WASHINGTON,0,2976.0959729999804,GA,2006,13303,21384
1467,WASHINGTON,0,3490.6905134999824,GA,2007,13303,21291
1468,WASHINGTON,0,3973.289396999978,GA,2008,13303,21197
1469,WASHINGTON,0,4725.239985000017,GA,2009,13303,21104
1470,WASHINGTON,0,5214.066540000029,GA,2010,13303,21095
1471,WASHINGTON,0,5594.685532500072,GA,2011,13303,20969
1472,WASHINGTON,0,6261.391942500077,GA,2012,13303,20793
1473,WAYNE,0,9923.32989772515,GA,2006,13305,30477
1474,WAYNE,0,11743.294758000251,GA,2007,13305,30411
1475,WAYNE,0,13712.625294000249,GA,2008,13305,30344
1476,WAYNE,0,15697.056405000178,GA,2009,13305,30278
1477,WAYNE,0,27949.50955500041,GA,2010,13305,30075
1478,WAYNE,0,31768.250152500277,GA,2011,13305,30294
1479,WAYNE,0,26200.196696587813,GA,2012,13305,30323
1480,WHEELER,0,1632.195840000001,GA,2006,13309,7894
1481,WHEELER,0,1708.1338455000007,GA,2007,13309,7898
1482,WHEELER,0,2061.7546913625033,GA,2008,13309,7903
1483,WHEELER,0,2587.3932038625085,GA,2009,13309,7907
1484,WHEELER,0,3861.127087500022,GA,2010,13309,7759
1485,WHEELER,0,5541.494475000028,GA,2011,13309,8068
1486,WHEELER,0,4113.109012500022,GA,2012,13309,7920
1487,WHITE,0,5848.2401592250435,GA,2006,13311,25605
1488,WHITE,0,6409.6787753125855,GA,2007,13311,25941
1489,WHITE,0,7328.418159087621,GA,2008,13311,26278
1490,WHITE,0,9208.566686362652,GA,2009,13311,26615
1491,WHITE,0,12377.75260136277,GA,2010,13311,27199
1492,WHITE,0,15105.062343862824,GA,2011,13311,27398
1493,WHITE,0,17531.333730225255,GA,2012,13311,27623
1494,WHITFIELD,12,21128.20291458822,GA,2006,13313,101756
1495,WHITFIELD,0,23780.063434088657,GA,2007,13313,101962
1496,WHITFIELD,15,28814.277929213444,GA,2008,13313,102168
1497,WHITFIELD,11,35919.653754563646,GA,2009,13313,102373
1498,WHITFIELD,11,40573.82137248844,GA,2010,13313,102740
1499,WHITFIELD,15,47235.512438288475,GA,2011,13313,102915
1500,WHITFIELD,16,42564.53020953847,GA,2012,13313,102963
1501,WILCOX,0,1379.9922869999991,GA,2006,13315,9435
1502,WILCOX,0,1585.7818019999972,GA,2007,13315,9377
1503,WILCOX,0,1658.7812249999995,GA,2008,13315,9319
1504,WILCOX,0,1586.1567975000034,GA,2009,13315,9261
1505,WILCOX,0,2472.2533988625123,GA,2010,13315,9241
1506,WILCOX,0,2788.534290000005,GA,2011,13315,9210
1507,WILCOX,0,2854.1556300000066,GA,2012,13315,9034
1508,WILKES,0,2105.0528559999984,GA,2006,13317,10568
1509,WILKES,0,2437.956040000003,GA,2007,13317,10499
1510,WILKES,0,2717.0296110000118,GA,2008,13317,10430
1511,WILKES,0,3082.250512500011,GA,2009,13317,10361
1512,WILKES,0,3244.8268500000063,GA,2010,13317,10508
1513,WILKES,0,4042.745775000009,GA,2011,13317,10227
1514,WILKES,0,4497.471487500015,GA,2012,13317,10084
1515,WILKINSON,0,1582.327462499999,GA,2006,13319,9842
1516,WILKINSON,0,1842.186262499997,GA,2007,13319,9767
1517,WILKINSON,0,2501.1470929500056,GA,2008,13319,9692
1518,WILKINSON,0,2851.130002500009,GA,2009,13319,9617
1519,WILKINSON,0,4437.34303953753,GA,2010,13319,9527
1520,WILKINSON,0,4459.154877037539,GA,2011,13319,9413
1521,WILKINSON,0,4181.27971522504,GA,2012,13319,9482
1522,WORTH,0,2490.989624225006,GA,2006,13321,22353
1523,WORTH,0,2869.3343889999987,GA,2007,13321,22183
1524,WORTH,0,2834.795860362504,GA,2008,13321,22013
1525,WORTH,0,3110.4519038625153,GA,2009,13321,21842
1526,WORTH,0,3684.959808862519,GA,2010,13321,21700
1527,WORTH,0,4078.083172500012,GA,2011,13321,21522
1528,WORTH,0,4361.639463862516,GA,2012,13321,21362
1529,ADAMS,0,11998.617980000115,IL,2006,17001,68146
1530,ADAMS,0,13751.4818066752,IL,2007,17001,67970
1531,ADAMS,0,15660.886890812695,IL,2008,17001,67793
1532,ADAMS,0,17577.797527500294,IL,2009,17001,67617
1533,ADAMS,0,20029.78060500053,IL,2010,17001,67160
1534,ADAMS,0,20223.1394850005,IL,2011,17001,67201
1535,ADAMS,0,20675.82972000015,IL,2012,17001,67135
1536,ALEXANDER,0,841.3771875000017,IL,2006,17003,9310
1537,ALEXANDER,0,814.1016375000003,IL,2007,17003,9033
1538,ALEXANDER,0,1096.8751200000027,IL,2008,17003,8755
1539,ALEXANDER,0,778.676775,IL,2009,17003,8478
1540,ALEXANDER,0,953.8015500000004,IL,2010,17003,8206
1541,ALEXANDER,0,1205.5412625000004,IL,2011,17003,7992
1542,ALEXANDER,0,1002.3264375,IL,2012,17003,7719
1543,BOND,0,1150.6120485000056,IL,2006,17005,18506
1544,BOND,0,1686.6098970000012,IL,2007,17005,18331
1545,BOND,0,1801.2349485000054,IL,2008,17005,18156
1546,BOND,0,1962.644527500005,IL,2009,17005,17980
1547,BOND,0,2288.9851125000064,IL,2010,17005,17787
1548,BOND,0,3050.157802500017,IL,2011,17005,17724
1549,BOND,0,3104.2901325000203,IL,2012,17005,17534
1550,BOONE,0,5000.149117500046,IL,2006,17007,54345
1551,BOONE,0,5563.778145000058,IL,2007,17007,54271
1552,BOONE,0,6873.820740225144,IL,2008,17007,54197
1553,BOONE,0,7768.3793880001695,IL,2009,17007,54123
1554,BOONE,0,8259.485295000235,IL,2010,17007,54103
1555,BOONE,0,9616.814640000222,IL,2011,17007,54132
1556,BOONE,0,10374.58460250017,IL,2012,17007,53750
1557,BROWN,0,265.80869999999976,IL,2006,17009,7155
1558,BROWN,0,410.1664124999992,IL,2007,17009,7106
1559,BROWN,0,512.4379874999993,IL,2008,17009,7058
1560,BROWN,0,630.9479999999999,IL,2009,17009,7010
1561,BROWN,0,718.790775,IL,2010,17009,6919
1562,BROWN,0,869.5439025000011,IL,2011,17009,6879
1563,BROWN,0,892.1745375000016,IL,2012,17009,6888
1564,BUREAU,0,3118.19197049998,IL,2006,17011,35850
1565,BUREAU,0,3533.560951499976,IL,2007,17011,35604
1566,BUREAU,0,2843.3364287249988,IL,2008,17011,35358
1567,BUREAU,0,2915.9774175000002,IL,2009,17011,35112
1568,BUREAU,0,2975.700899999998,IL,2010,17011,34959
1569,BUREAU,0,4667.347500000038,IL,2011,17011,34623
1570,BUREAU,0,5716.523302500056,IL,2012,17011,34345
1571,CALHOUN,0,1091.5374375000017,IL,2006,17013,5227
1572,CALHOUN,0,1083.678480000002,IL,2007,17013,5191
1573,CALHOUN,0,1470.9124485000045,IL,2008,17013,5155
1574,CALHOUN,0,1232.5707750000024,IL,2009,17013,5118
1575,CALHOUN,0,768.9546000000017,IL,2010,17013,5096
1576,CALHOUN,0,501.40383749999916,IL,2011,17013,5048
1577,CALHOUN,0,797.6144924999996,IL,2012,17013,4985
1578,CARROLL,0,801.9947250000017,IL,2006,17015,15893
1579,CARROLL,0,1123.6103010000047,IL,2007,17015,15760
1580,CARROLL,0,1100.5929075000051,IL,2008,17015,15628
1581,CARROLL,0,1130.4211125000065,IL,2009,17015,15496
1582,CARROLL,0,1429.316737500007,IL,2010,17015,15392
1583,CARROLL,0,1529.1072750000085,IL,2011,17015,15226
1584,CARROLL,0,1464.5709825000076,IL,2012,17015,15119
1585,CASS,0,1438.2210300000033,IL,2006,17017,14505
1586,CASS,0,1194.5699250000055,IL,2007,17017,14321
1587,CASS,0,1248.949875000006,IL,2008,17017,14138
1588,CASS,0,1445.6733750000042,IL,2009,17017,13954
1589,CASS,0,1293.134850000003,IL,2010,17017,13638
1590,CASS,0,1138.5197625000042,IL,2011,17017,13632
1591,CASS,0,1160.6129250000079,IL,2012,17017,13434
1592,CHAMPAIGN,0,18152.77908000049,IL,2006,17019,197931
1593,CHAMPAIGN,13,21005.351320500773,IL,2007,17019,199064
1594,CHAMPAIGN,10,24228.106716863706,IL,2008,17019,200198
1595,CHAMPAIGN,15,24730.192102501405,IL,2009,17019,201332
1596,CHAMPAIGN,11,26503.30806750169,IL,2010,17019,201541
1597,CHAMPAIGN,18,29636.763870001738,IL,2011,17019,203174
1598,CHAMPAIGN,16,30923.017713864272,IL,2012,17019,204626
1599,CHRISTIAN,0,6128.553114000075,IL,2006,17021,36044
1600,CHRISTIAN,0,6417.394230000106,IL,2007,17021,35765
1601,CHRISTIAN,0,7171.625629500182,IL,2008,17021,35485
1602,CHRISTIAN,0,8318.194072500175,IL,2009,17021,35206
1603,CHRISTIAN,0,8615.646435000222,IL,2010,17021,34764
1604,CHRISTIAN,0,9654.92666250018,IL,2011,17021,34699
1605,CHRISTIAN,0,8574.660795000125,IL,2012,17021,34516
1606,CLARK,0,3028.1931645374957,IL,2006,17023,16666
1607,CLARK,0,3090.695571575003,IL,2007,17023,16583
1608,CLARK,0,3403.0737300000096,IL,2008,17023,16500
1609,CLARK,0,4163.76742136251,IL,2009,17023,16417
1610,CLARK,0,4366.674360675019,IL,2010,17023,16291
1611,CLARK,0,4555.728345225031,IL,2011,17023,16200
1612,CLARK,0,4629.73369136254,IL,2012,17023,16258
1613,CLAY,0,1477.2714675000054,IL,2006,17025,14115
1614,CLAY,0,1889.500927500008,IL,2007,17025,14038
1615,CLAY,0,1910.1816450000078,IL,2008,17025,13962
1616,CLAY,0,2008.7514075000079,IL,2009,17025,13885
1617,CLAY,0,1827.615675000007,IL,2010,17025,13827
1618,CLAY,0,2087.5717125000106,IL,2011,17025,13725
1619,CLAY,0,2151.7686750000075,IL,2012,17025,13715
1620,CLINTON,0,2346.4195635000024,IL,2006,17027,38106
1621,CLINTON,0,2497.956822225004,IL,2007,17027,38060
1622,CLINTON,0,2835.2105729999957,IL,2008,17027,38014
1623,CLINTON,0,3028.163977499994,IL,2009,17027,37968
1624,CLINTON,0,3160.651477499997,IL,2010,17027,37840
1625,CLINTON,0,3903.4088399999955,IL,2011,17027,38023
1626,CLINTON,0,4757.450835000037,IL,2012,17027,37912
1627,COLES,0,7830.381404500083,IL,2006,17029,55535
1628,COLES,0,8019.383514500138,IL,2007,17029,55156
1629,COLES,0,9296.029965000178,IL,2008,17029,54777
1630,COLES,0,9934.177762500132,IL,2009,17029,54398
1631,COLES,0,10916.774377500233,IL,2010,17029,53868
1632,COLES,0,12051.07825500021,IL,2011,17029,53620
1633,COLES,0,12868.618947262725,IL,2012,17029,53314
1634,COOK,748,410469.149804509,IL,2006,17031,5246228
1635,COOK,514,420696.09564397286,IL,2007,17031,5243687
1636,COOK,534,437499.22486525646,IL,2008,17031,5241146
1637,COOK,521,480970.921529329,IL,2009,17031,5238606
1638,COOK,483,548005.8330839599,IL,2010,17031,5199166
1639,COOK,496,599070.8212640735,IL,2011,17031,5219977
1640,COOK,610,637216.2084489743,IL,2012,17031,5240505
1641,CRAWFORD,0,4379.660385675016,IL,2006,17033,20339
1642,CRAWFORD,0,5833.467668400038,IL,2007,17033,20214
1643,CRAWFORD,0,5977.211325000052,IL,2008,17033,20088
1644,CRAWFORD,0,5523.938854987561,IL,2009,17033,19963
1645,CRAWFORD,0,5394.817396350085,IL,2010,17033,19802
1646,CRAWFORD,0,5656.239976800061,IL,2011,17033,19773
1647,CRAWFORD,0,5225.942345212569,IL,2012,17033,19587
1648,CUMBERLAND,0,910.1982000000014,IL,2006,17035,11167
1649,CUMBERLAND,0,967.5885000000028,IL,2007,17035,11137
1650,CUMBERLAND,0,1017.653212500004,IL,2008,17035,11106
1651,CUMBERLAND,0,872.9382750000032,IL,2009,17035,11076
1652,CUMBERLAND,0,902.6934750000037,IL,2010,17035,11053
1653,CUMBERLAND,0,1065.303405000004,IL,2011,17035,11079
1654,CUMBERLAND,0,1183.4208150000027,IL,2012,17035,10949
1655,DEKALB,0,9739.6728375002,IL,2006,17037,105108
1656,DEKALB,0,10023.830994000178,IL,2007,17037,105013
1657,DEKALB,0,10329.371575500225,IL,2008,17037,104918
1658,DEKALB,0,11688.708435450266,IL,2009,17037,104823
1659,DEKALB,0,13963.321698862901,IL,2010,17037,105147
1660,DEKALB,11,15256.22947136294,IL,2011,17037,104438
1661,DEKALB,0,15530.411700000315,IL,2012,17037,104360
1662,DEWITT,0,1220.4552000000024,IL,2006,17039,17058
1663,DEWITT,0,1446.2842260000034,IL,2007,17039,16957
1664,DEWITT,0,1669.7606595000032,IL,2008,17039,16855
1665,DEWITT,0,2030.3595375000064,IL,2009,17039,16753
1666,DEWITT,0,2444.6386500000017,IL,2010,17039,16590
1667,DEWITT,0,2880.7547625000093,IL,2011,17039,16546
1668,DEWITT,0,3123.975562500015,IL,2012,17039,16490
1669,DOUGLAS,0,1422.5694300000064,IL,2006,17041,20203
1670,DOUGLAS,0,2012.692272862509,IL,2007,17041,20152
1671,DOUGLAS,0,2171.988769500006,IL,2008,17041,20101
1672,DOUGLAS,0,2100.5885325000063,IL,2009,17041,20050
1673,DOUGLAS,0,2407.9346175000087,IL,2010,17041,19982
1674,DOUGLAS,0,3130.267402500013,IL,2011,17041,19867
1675,DOUGLAS,0,3676.245795000019,IL,2012,17041,19886
1676,DUPAGE,70,102011.51327468267,IL,2006,17043,920304
1677,DUPAGE,64,100642.23484870426,IL,2007,17043,921418
1678,DUPAGE,81,109122.83874999176,IL,2008,17043,922532
1679,DUPAGE,55,121914.9208570308,IL,2009,17043,923646
1680,DUPAGE,74,147701.60800284904,IL,2010,17043,918029
1681,DUPAGE,86,154663.55001073846,IL,2011,17043,924852
1682,DUPAGE,108,161926.67029760932,IL,2012,17043,928823
1683,EDGAR,0,2147.762312500004,IL,2006,17045,19070
1684,EDGAR,0,2773.8795299999933,IL,2007,17045,18918
1685,EDGAR,0,3024.1753664999987,IL,2008,17045,18765
1686,EDGAR,0,3043.8071288624988,IL,2009,17045,18613
1687,EDGAR,0,3355.044300000005,IL,2010,17045,18507
1688,EDGAR,0,4300.123687500002,IL,2011,17045,18387
1689,EDGAR,0,4654.322242500022,IL,2012,17045,18154
1690,EDWARDS,0,865.320922500002,IL,2006,17047,6928
1691,EDWARDS,0,1221.462027000002,IL,2007,17047,6886
1692,EDWARDS,0,1299.9982455000031,IL,2008,17047,6844
1693,EDWARDS,0,1236.891622500003,IL,2009,17047,6802
1694,EDWARDS,0,1463.6763750000039,IL,2010,17047,6734
1695,EDWARDS,0,1582.420410000004,IL,2011,17047,6668
1696,EDWARDS,0,1727.4879825000035,IL,2012,17047,6721
1697,EFFINGHAM,0,7429.6321059500615,IL,2006,17049,34283
1698,EFFINGHAM,0,8210.142589500101,IL,2007,17049,34273
1699,EFFINGHAM,0,8614.487018000134,IL,2008,17049,34263
1700,EFFINGHAM,0,10747.878822862642,IL,2009,17049,34253
1701,EFFINGHAM,0,11458.551926362768,IL,2010,17049,34223
1702,EFFINGHAM,0,12380.69011500029,IL,2011,17049,34265
1703,EFFINGHAM,0,13138.997865000169,IL,2012,17049,34270
1704,FAYETTE,0,2873.747124000002,IL,2006,17051,22837
1705,FAYETTE,0,2843.5107305000024,IL,2007,17051,22725
1706,FAYETTE,0,2871.756867000005,IL,2008,17051,22613
1707,FAYETTE,0,3279.8703300000066,IL,2009,17051,22501
1708,FAYETTE,0,3400.895587500008,IL,2010,17051,22130
1709,FAYETTE,0,3647.981767500017,IL,2011,17051,22374
1710,FAYETTE,0,4129.681695000028,IL,2012,17051,22157
1711,FORD,0,2042.157691500004,IL,2006,17053,14432
1712,FORD,0,1675.2330855000062,IL,2007,17053,14330
1713,FORD,0,2058.788595000005,IL,2008,17053,14227
1714,FORD,0,2615.6333475000074,IL,2009,17053,14124
1715,FORD,0,3132.7908075000073,IL,2010,17053,14081
1716,FORD,0,2645.727922500009,IL,2011,17053,13878
1717,FORD,0,3578.783550000002,IL,2012,17053,13878
1718,FRANKLIN,0,15279.605361000433,IL,2006,17055,40804
1719,FRANKLIN,0,16630.134060000502,IL,2007,17055,40635
1720,FRANKLIN,0,17031.490555812925,IL,2008,17055,40467
1721,FRANKLIN,0,17525.312880000438,IL,2009,17055,40298
1722,FRANKLIN,0,17436.202961588016,IL,2010,17055,40035
1723,FRANKLIN,0,19073.935875000578,IL,2011,17055,40027
1724,FRANKLIN,0,18556.628137500316,IL,2012,17055,39862
1725,FULTON,0,5852.448900450012,IL,2006,17057,38295
1726,FULTON,0,6018.150649087553,IL,2007,17057,38007
1727,FULTON,0,5859.339118725045,IL,2008,17057,37720
1728,FULTON,0,6526.02379158756,IL,2009,17057,37433
1729,FULTON,0,6489.071345212597,IL,2010,17057,37074
1730,FULTON,0,7417.846589287607,IL,2011,17057,36907
1731,FULTON,0,7377.4343167875895,IL,2012,17057,36585
1732,GALLATIN,0,585.2006775,IL,2006,17059,5820
1733,GALLATIN,0,740.1530550000003,IL,2007,17059,5754
1734,GALLATIN,0,720.3855749999993,IL,2008,17059,5688
1735,GALLATIN,0,730.9028175000002,IL,2009,17059,5622
1736,GALLATIN,0,868.8823875000016,IL,2010,17059,5574
1737,GALLATIN,0,1056.2165775000012,IL,2011,17059,5490
1738,GALLATIN,0,1024.7486475000003,IL,2012,17059,5391
1739,GREENE,0,3502.209600000016,IL,2006,17061,14367
1740,GREENE,0,3914.0693550000096,IL,2007,17061,14253
1741,GREENE,0,3477.022275000012,IL,2008,17061,14139
1742,GREENE,0,3784.5726900000227,IL,2009,17061,14026
1743,GREENE,0,3905.735014987518,IL,2010,17061,13890
1744,GREENE,0,4728.050430000028,IL,2011,17061,13856
1745,GREENE,0,4673.672242500016,IL,2012,17061,13657
1746,GRUNDY,0,6752.818881500102,IL,2006,17063,49641
1747,GRUNDY,0,7472.6335650876135,IL,2007,17063,49729
1748,GRUNDY,0,7600.9882540876415,IL,2008,17063,49818
1749,GRUNDY,0,8261.49141750016,IL,2009,17063,49906
1750,GRUNDY,0,10559.16141000024,IL,2010,17063,50152
1751,GRUNDY,0,12530.515578862727,IL,2011,17063,50095
1752,GRUNDY,13,13068.279798862675,IL,2012,17063,50159
1753,HAMILTON,0,656.2827600000005,IL,2006,17065,8609
1754,HAMILTON,0,839.5198875000027,IL,2007,17065,8571
1755,HAMILTON,0,850.6852125000032,IL,2008,17065,8532
1756,HAMILTON,0,933.5380125000023,IL,2009,17065,8493
1757,HAMILTON,0,1005.8780625000028,IL,2010,17065,8446
1758,HAMILTON,0,1306.4802000000032,IL,2011,17065,8423
1759,HAMILTON,0,1321.9060875000087,IL,2012,17065,8387
1760,HANCOCK,0,1305.0569099999996,IL,2006,17067,19731
1761,HANCOCK,0,1401.5354774999994,IL,2007,17067,19571
1762,HANCOCK,0,1443.5086800000015,IL,2008,17067,19410
1763,HANCOCK,0,1719.6548100000048,IL,2009,17067,19249
1764,HANCOCK,0,1902.452587500005,IL,2010,17067,19091
1765,HANCOCK,0,2254.706557500008,IL,2011,17067,18997
1766,HANCOCK,0,2004.8976375000063,IL,2012,17067,18828
1767,HARDIN,0,2265.5830500000034,IL,2006,17069,4577
1768,HARDIN,0,2586.5215250000047,IL,2007,17069,4520
1769,HARDIN,0,2930.4834274500013,IL,2008,17069,4463
1770,HARDIN,0,3470.983456125007,IL,2009,17069,4407
1771,HARDIN,0,3966.857895000003,IL,2010,17069,4318
1772,HARDIN,0,4220.383582725007,IL,2011,17069,4293
1773,HARDIN,0,3904.663722937508,IL,2012,17069,4280
1774,HENDERSON,0,5.29725,IL,2007,17071,7465
1775,HENDERSON,0,212.2859624999999,IL,2008,17071,7398
1776,HENDERSON,0,238.2698999999997,IL,2009,17071,7331
1777,HENDERSON,0,298.9681499999997,IL,2010,17071,7343
1778,HENDERSON,0,362.6585999999992,IL,2011,17071,7215
1779,HENDERSON,0,466.8743999999985,IL,2012,17071,7043
1780,HENRY,0,3383.4439674999935,IL,2006,17073,51179
1781,HENRY,0,3750.767127362504,IL,2007,17073,51007
1782,HENRY,0,4513.888515000025,IL,2008,17073,50835
1783,HENRY,0,4817.373697500041,IL,2009,17073,50663
1784,HENRY,0,4970.145240000061,IL,2010,17073,50453
1785,HENRY,0,6152.232915000099,IL,2011,17073,50283
1786,HENRY,0,6160.648500225114,IL,2012,17073,50252
1787,IROQUOIS,0,3949.042685999983,IL,2006,17075,30828
1788,IROQUOIS,0,4507.640773500001,IL,2007,17075,30561
1789,IROQUOIS,0,5168.642138362528,IL,2008,17075,30294
1790,IROQUOIS,0,5845.586797500057,IL,2009,17075,30028
1791,IROQUOIS,0,5621.023462500069,IL,2010,17075,29701
1792,IROQUOIS,0,6649.747837500122,IL,2011,17075,29497
1793,IROQUOIS,0,7298.287500000108,IL,2012,17075,29267
1794,JACKSON,0,11999.984314500307,IL,2006,17077,61831
1795,JACKSON,0,14397.246402000337,IL,2007,17077,61495
1796,JACKSON,0,16397.170417500387,IL,2008,17077,61159
1797,JACKSON,0,16249.426680000322,IL,2009,17077,60824
1798,JACKSON,0,17488.02056250051,IL,2010,17077,60376
1799,JACKSON,0,19145.5322250005,IL,2011,17077,60365
1800,JACKSON,0,21230.612471362958,IL,2012,17077,59063
1801,JASPER,0,1697.502825000003,IL,2006,17079,9806
1802,JASPER,0,1614.7104788625063,IL,2007,17079,9785
1803,JASPER,0,2270.9942595000066,IL,2008,17079,9764
1804,JASPER,0,2782.351361587509,IL,2009,17079,9743
1805,JASPER,0,1684.3335865875115,IL,2010,17079,9725
1806,JASPER,0,1130.005717500005,IL,2011,17079,9753
1807,JASPER,0,1058.849205000004,IL,2012,17079,9671
1808,JEFFERSON,0,6630.633349500096,IL,2006,17081,39319
1809,JEFFERSON,0,8137.299488587637,IL,2007,17081,39205
1810,JEFFERSON,0,8764.930304137648,IL,2008,17081,39091
1811,JEFFERSON,0,9048.10141177517,IL,2009,17081,38977
1812,JEFFERSON,0,10184.688403612729,IL,2010,17081,38759
1813,JEFFERSON,0,11249.261520000242,IL,2011,17081,38749
1814,JEFFERSON,0,12589.80049136264,IL,2012,17081,38658
1815,JERSEY,0,5458.587375000017,IL,2006,17083,23613
1816,JERSEY,0,6317.800329000045,IL,2007,17083,23459
1817,JERSEY,0,7123.430110500063,IL,2008,17083,23305
1818,JERSEY,0,7190.1893400000645,IL,2009,17083,23151
1819,JERSEY,0,8047.230228862596,IL,2010,17083,22970
1820,JERSEY,0,8329.406460225104,IL,2011,17083,22852
1821,JERSEY,0,8152.416787500094,IL,2012,17083,22683
1822,JO DAVIESS,0,1587.4796470000074,IL,2006,17085,23501
1823,JO DAVIESS,0,1887.6972875000088,IL,2007,17085,23333
1824,JO DAVIESS,0,1970.8893000000128,IL,2008,17085,23164
1825,JO DAVIESS,0,1956.2836500000094,IL,2009,17085,22996
1826,JO DAVIESS,0,2264.1922875000096,IL,2010,17085,22648
1827,JO DAVIESS,0,2638.362667500021,IL,2011,17085,22635
1828,JO DAVIESS,0,2675.138992500024,IL,2012,17085,22540
1829,JOHNSON,0,890.3367135000017,IL,2006,17087,13060
1830,JOHNSON,0,982.7994225000017,IL,2007,17087,13014
1831,JOHNSON,0,1299.9809475000022,IL,2008,17087,12967
1832,JOHNSON,0,1720.3239225000077,IL,2009,17087,12921
1833,JOHNSON,0,2424.0955275000133,IL,2010,17087,12608
1834,JOHNSON,0,2610.114667500012,IL,2011,17087,12854
1835,JOHNSON,0,2570.250097500015,IL,2012,17087,12860
1836,KANE,20,35701.02839286556,IL,2006,17089,507039
1837,KANE,27,33356.94448722736,IL,2007,17089,509401
1838,KANE,22,33417.54952358963,IL,2008,17089,511762
1839,KANE,28,37597.45088767774,IL,2009,17089,514123
